Date,SPYClose,SPYOpen,SPYHigh,SPYLow,dayVal,AAPLClose,AAPLOpen,AAPLHigh,AAPLLow,FClose,FOpen,FHigh,FLow,GEClose,GEOpen,GEHigh,GELow,IBMClose,IBMOpen,IBMHigh,IBMLow,VZClose,VZOpen,VZHigh,VZLow,YHOOClose,YHOO Open,YHOO High,YHOO Low,MSFT Close,MSFT Open,MSFT High,MSFT Low,XOM Close,XOM Open,XOM High,XOM Low,CVX Close,CVX Open,CVX High,CVX Low,WMT Close,WMT Open,WMT High,WMT Low,T Close,T Open,T High,T Low,PGClose,PGOpen,PGHigh,PGLow,JNJClose,JNJOpen,JNJHigh,JNJLow,WFCClose,WFCOpen,WFCHigh,WFCLow,JPMClose,JPMOpen,JPMHigh,JPMLow,PFEClose,PFEOpen,PFEHigh,PFELow,KOClose,KOOpen,KOHigh,KOLow,GOOGClose,GOOGOpen,GOOGHigh,GOOGLow,NikkeiClose,DAXClose,DAXOpen,DAXHigh,DAXLow,FTSEClose,USDIClose,FTSEOpen,FTSEHigh,FTSELow,NikOpen,NikHigh,NikLow,SPYVol.20,DateVal,SPYClose,CloseDiff %,5-STDClose,10STD,20STD,TotChange,2 Day,5 Day,10 Day,2 Day Hist,5 Day History,10 Day History
8/25/2011,-0.01659445,0.02383186,0.01067845,-0.00047032,0.04,-0.00694582,-0.0238,-0.00984446,-0.01613228,-0.01793249,0.0235546,0.02739726,0.00982533,-0.02011923,0.03490137,0.02230483,-0.00609756,-0.00751784,0.02196592,0.01082596,0.0097688,-0.02310994,0.01679543,0.00E+00,-0.00338181,-0.02129278,-0.01204819,-0.00676692,0.00156372,-0.01477171,0.01946582,0.01028163,0.00365965,-0.02637461,0.01022095,0.00088981,-0.01518834,-0.01867125,0.01409753,0.00868869,-0.00909303,-0.01379452,0.00746578,0.00143974,-0.00541554,-0.01537822,0.02297872,0.00580191,0.00683177,-0.01384943,0.00951014,0.00159603,-0.00324968,-0.01688491,0.00190016,-0.00360763,-0.01115955,0.01525659,0.06364922,0.04861427,0.02620295,-0.0034472,0.0961165,0.07977563,0.02405722,-0.02761721,-0.00259403,-0.00833333,-0.01699346,-0.02688172,0.01217949,-0.00189633,-0.0128783,-0.00622351,0.02131425,0.01368417,0.00208599,0.0028977,-0.0170637,0.0286856,0.0059097,-0.0113581,-0.0143683,0.0040463,0.014914,0.0006856,0.0007846,-0.0001417,-0.0050667,0.0000824,0.013265237,0.040322581,-0.015296198,-0.020635054,0.029065248,0.025182706,0.029801302,1.817205896,-0.00101411,0.038167232,0.008850373,-0.00149771,-0.618010795,-0.009747502
8/26/2011,0.01584325,-0.02785924,-0.00810638,-0.01900998,0.05,0.02817746,0.01782422,0.02366276,0.01701168,0.01288937,-0.03661088,-0.01948718,-0.0172973,0.00684411,-0.03958944,-0.02690909,-0.01840491,0.02285274,-0.01692873,0.00504001,-0.01012577,-0.00033795,-0.02642881,-0.0151715,-0.01832372,-0.01010101,-0.02439024,-0.02422407,-0.02263856,0.03089505,-0.02531083,0.0079646,-0.00364631,0.01331497,-0.04106532,-0.01363165,-0.01634793,0.0103887,-0.03840018,-0.0132608,-0.02270588,0.00417537,-0.01214492,-0.00513452,-0.01256545,-0.00084424,-0.02204659,-0.01771735,-0.02120441,0.0007202,-0.01795236,-0.01451841,-0.01865604,0.00525762,-0.02362069,-0.00603448,-0.01992594,-0.00774135,-0.04255319,-0.04332756,-0.0264624,0.01540881,-0.07410688,-0.06031746,-0.01904762,0.01651255,-0.02405722,0.00193924,-0.02327128,0.00844979,-0.02628246,-0.0129829,-0.01728637,0.01310128,-0.01958864,-0.01268129,-0.00994565,0.006089,-0.0083558,-0.0274153,-0.0326032,-0.0087939,-0.0002339,-0.0046541,-0.0143683,-0.0199269,-0.0171106,0.0063429,0.0137613,0.00101,0.000341027,0.041935484,0.014546108,0.01970784,0.020798756,0.021612554,0.029893094,1.845996344,0.04762351,0.043686135,-0.003374898,-0.00101411,-1.055058611,-0.001382376
8/29/2011,0.03128461,0.0364819,0.02681359,0.04038757,0.01,0.01768707,0.04891304,0.02136752,0.04957678,0.05620361,0.04994571,0.04393305,0.06050605,0.03776435,0.02977099,0.0284006,0.05078125,0.02184009,0.03695582,0.02124992,0.04612979,0.01284652,0.01357313,0.00703282,0.02419634,0.07378336,0.0078125,0.06128782,0.01357827,0.02600264,0.04646925,0.02282704,0.04345837,0.02235312,0.03801396,0.01832657,0.04343054,0.02183457,0.04265908,0.01619573,0.03876249,0.00602911,0.00666806,0.00412882,0.02226935,0.00929447,0.01999149,0.01090604,0.03076256,0.00935588,0.00977376,0.01149838,0.02971576,0.02754533,0.01924775,0.02341717,0.03706369,0.03809087,0.02361111,0.02581522,0.0538865,0.04428616,0.04910714,0.03562654,0.05339806,0.04353476,0.06195869,0.04064516,0.07488087,0.01998066,0.01658537,0.01732435,0.03617657,0.02320907,0.02801045,0.01694979,0.03979286,0.0115858,0.0239441,0.009236,0.0225509,0.0340885,0,-0.000627,0,0,0,0.0177511,0.00746,0.0210895,-0.019637569,0.046774194,0.028763607,0.015055202,0.017926054,0.022049572,0.030212872,1.903747619,0.034237724,-0.001107413,-0.011997046,0.04762351,-1.237246778,0.006666055
8/30/2011,0.00286353,0.0115507,0.00894294,0.01106501,0.02,0.00E+00,0.0001919,0.00095093,-0.00499232,-0.0060241,0.0237849,0.001002,0.00311203,0.00582242,0.01186064,0.01235465,0.00E+00,-0.00067559,0.00920513,0.00484901,0.00323866,0.00567423,0.0063609,0.00798138,0.00877489,0.01169591,0.03100775,0.02192982,0.04255319,0.01675258,0.00870701,0.02446352,0.01446734,-0.00310238,0.0038864,0.00265526,-0.00015026,-0.00384398,-0.00352313,0.00248672,0.00185421,-0.00764621,-0.00517491,-0.00637336,-0.01224066,0.01506907,-0.00166806,0.01369295,0.00336276,0.00730838,0.00555655,0.01065719,0.00197168,-0.00152698,0.02044352,0.0020339,0.01092991,-0.00088417,0.01492537,0.00706402,0.00452489,-0.01720047,0.01762918,0.00237248,0.00860215,0.00E+00,0.00188206,0.00247985,-0.00443319,0.00189573,0.0131158,0.00662252,0.01024984,0.00300211,0.00676509,0.00659284,-0.00516757,0.0001452,-0.0046119,0.0141053,0.0027368,-0.0027077,0.0270571,0.0054854,-0.0002339,0.0260414,0.0229521,-0.0022537,-0.0027867,-0.0033942,0.013179191,0.048387097,0.002580867,0.007034677,0.018893589,0.022963227,0.031095891,1.909199058,0.007695748,-0.039105145,-0.032393733,0.034237724,-1.78414138,0.019003436
8/31/2011,0.00481842,0.01465564,0.00957277,0.01860465,0.03,-0.01394194,0.00633154,0.00057002,-0.01196449,0.02525253,0.01616162,0.03403403,0.03516029,0.01374819,0.02051282,0.01794688,0.03048327,-0.00368754,0.00758043,0.00128276,-0.00105538,-0.00464653,0.01131071,0.00758825,-0.01070592,-0.0166185,0.04586466,-0.00286123,0.02343159,0.0156316,0.02416918,0.01173021,0.02420052,0.00163011,0.01146516,0.00691482,0.00556057,0.00499376,0.0100365,0.00834367,0.01550029,0.00770512,0.00291303,0.00517277,0.0094518,-0.04701031,0.0229741,0.00409333,-0.05194805,0.00318528,0.00659537,0.00105448,0.00894454,0.00050977,0.00356537,0.0032138,0.00257422,0.03097345,0.02049911,0.02586585,0.02297297,0.01508751,0.00059737,0.0091716,0.01431617,0.00622665,0.01189731,0.00865801,0.01463104,0.00946074,0.00157878,0.00783208,0.0022194,0.00048038,0.01217701,0.00607131,0.00978658,0.011792,0.0249702,-0.0047729,0.0243074,0.0136955,0.0238769,0.0011767,0.0270571,0.0242259,0.0250882,0.0088048,0.0145353,0.0103857,0.012538078,0.05,0.004461987,-0.001959824,0.016428371,0.022724442,0.03063143,1.918398381,-0.006603009,-0.012402957,-0.020612108,0.007695748,-1.5719459,0.023169169
9/1/2011,-0.01136666,-0.00150642,-0.00096576,-0.00465574,0.04,-0.01065272,-0.01296473,-0.01272313,-0.003125,-0.02660099,0.01093439,-0.00290416,-0.01698302,-0.00785153,0.005743,-0.00211566,-0.0007215,-0.00974647,-0.00354762,-0.00024402,-0.00366665,-0.00966989,-0.01743421,-0.0124427,0.00304363,-0.0191036,-0.01725377,-0.01147776,-0.01624815,-0.01622296,0.00716393,0.00621118,-0.0021097,-0.0078414,-0.00309142,-0.00014611,0.001644,-0.00361378,0.00180668,0.00849827,0.00478414,-0.01115933,0.00414938,0.00349938,-0.00436954,-0.00908698,-0.0518579,-0.04891969,0.01104728,-0.00740871,0.00283336,0.00526685,-0.0035461,-0.00798234,-0.00625952,-0.00151745,-0.00393701,-0.03733906,0.01790393,0.0017094,-0.01365037,-0.03745541,0.00597015,-0.00615655,-0.02792793,-0.00433168,-0.00433168,0.00122624,0.00564263,0.00E+00,0.00346784,0.00497358,0.00189813,-0.01562327,-0.007299,-0.00449857,-0.00890894,-0.0121468,-0.0093728,0.0187892,-0.0128031,-0.0017596,0.0044675,0.0036149,0.0238769,0.0070404,0.0167535,-0.0040424,-0.0092195,-0.0092643,-0.007826053,0.001666667,-0.010507432,-0.011039333,0.016230283,0.022732276,0.030621595,1.896592599,-0.038806495,-0.028239053,-0.007015357,-0.006603009,-1.792662383,0.061296467
9/2/2011,-0.02775532,-0.03434505,-0.02223394,-0.03013403,0.05,-0.01938136,-0.03051961,-0.02577419,-0.02488245,-0.04352227,-0.05998033,-0.05728155,-0.05589431,-0.03165468,-0.03283369,-0.03745583,-0.0433213,-0.02086837,-0.03081456,-0.02898462,-0.0256986,-0.01077441,-0.01205223,-0.0132626,-0.01146325,-0.03595506,-0.04023409,-0.04716981,-0.03453453,-0.01733615,-0.02845188,-0.03539095,-0.02325581,-0.02013123,-0.03012404,-0.03171124,-0.02909579,-0.02391477,-0.03043282,-0.03791995,-0.03888448,-0.01295716,-0.0196281,-0.01866667,-0.01421108,-0.00960699,-0.02282515,-0.01414488,-0.01005245,-0.01261774,-0.01447996,-0.02060775,-0.013879,-0.02157165,-0.01413006,-0.01925025,-0.0206221,-0.04592064,-0.07078507,-0.06911263,-0.05133929,-0.05157505,-0.07596439,-0.07581121,-0.05498919,-0.02796768,-0.01802362,-0.01285977,-0.02680798,-0.01124649,-0.00596921,-0.01701206,-0.00442059,-0.01440792,-0.03011269,-0.02928102,-0.01974575,-0.0220719,-0.0527469,-0.0380177,-0.0380445,-0.0518649,-0.0357899,0.0057233,-0.023364,-0.023364,-0.0305791,-0.0160107,-0.0150002,-0.0192802,0.000182905,0.003333333,-0.025468359,-0.004813376,0.014649093,0.017142463,0.028790679,1.843952064,-0.035480105,-0.045091174,0.010778767,-0.038806495,-4.193805012,0.050567791
9/6/2011,-0.00794531,-0.03703704,-0.03334532,-0.02828789,0.02,0.01617089,-0.02111974,0.0065153,-0.01527024,-0.02116402,-0.05334728,-0.04222451,-0.02798708,-0.03789004,-0.04428044,-0.04625551,-0.04150943,-0.01189719,-0.02932421,-0.0212405,-0.02432778,-0.0115725,-0.02405964,-0.02217742,-0.02455662,0.003108,-0.04573171,-0.01370906,-0.0318818,-0.01247849,-0.02497847,-0.01749147,-0.02380952,-0.0150662,-0.02999391,-0.02067612,-0.02443522,-0.00928936,-0.03173681,-0.01452115,-0.02736494,-0.00741054,-0.01622761,-0.01776756,-0.02331991,-0.00970018,-0.00528867,-0.01652174,-0.02207506,-0.00305976,-0.02902706,-0.00927247,-0.02363768,0.00997375,-0.02866517,-0.00430441,-0.02474118,-0.01308411,-0.04847645,-0.02658112,-0.03670588,-0.03874959,-0.06262042,-0.05585701,-0.05655443,0.01214834,-0.02468354,-0.01364764,-0.02114029,-0.00473934,-0.03603034,-0.00723726,-0.03330162,-0.00506319,-0.02605714,-0.00976459,-0.01964471,0.0201197,-0.0099558,-0.0298693,-0.0164155,-0.0112031,0.010622,0.0161179,-0.0357899,-0.0192177,-0.0021382,0.0041372,0.0072722,0.013325,0.005794776,0.01,-0.007352941,0.02272926,0.020080793,0.018622529,0.029379025,1.829301293,0.022542495,-0.010901706,0.028455282,-0.035480105,-3.371857463,0.041311088
9/7/2011,0.03073198,0.04170643,0.02956764,0.03798797,0.03,0.01178782,0.05292082,0.01490781,0.04509284,0.03675676,0.04640884,0.03333333,0.03543743,0.04247104,0.01930502,0.04311008,0.03464567,0.01416522,0.02753491,0.01508828,0.02598425,0.0137741,0.01909722,0.01168385,0.00804196,0.05422153,0.09824281,0.08108108,0.06345382,0.02135076,0.02164311,0.01780287,0.02039911,0.03862794,0.03296186,0.03590692,0.02898551,0.04313174,0.05630928,0.04256812,0.06196944,0.01578498,0.0122108,0.01638647,0.02127198,0.01335708,0.00575986,0.00618921,0.01399549,0.00613829,0.02897214,0.00899928,0.02809093,0.01368676,0.03324444,0.01210444,0.03940266,0.04924242,0.05046094,0.04613936,0.04152418,0.04674797,0.03391572,0.05003381,0.03776854,0.02274163,0.04931862,0.01949686,0.04646597,0.0215873,0.04229508,0.02091918,0.04133858,0.02268988,0.0384495,0.0252255,0.03307111,0.0033902,0.0407318,0.0160452,0.0139007,0.0246269,0.031376,-0.0032698,0.010622,0.0254128,0.0137611,0.0160712,0.0117664,0.0062968,-0.013209267,0.011666667,0.028201696,0.012883126,0.012003608,0.018985455,0.025241499,1.885519344,0.019091079,0.006984543,0.035388337,0.022542495,-2.092443907,0.036038562
9/8/2011,-0.01129382,0.00742098,0.00541859,0.00377011,0.04,0.00058252,-0.00869901,0.00831078,0.00097618,-0.02294056,0.00527983,0.0062435,-0.00534759,-0.01555556,0.01439394,-0.00147601,0.00380518,-0.01307853,-0.001778,0.01062619,-0.00677923,-0.00815217,-0.00340716,0.00339674,0.00971211,0.06098457,-0.01309091,0.035,0.00981873,0.00938567,0.01340251,0.028157,0.01651456,-0.01234752,0.01747455,0.0102648,0.0120943,-0.00988764,0.00704706,0.01278744,0.00159872,-0.00440991,0.00063492,0.00397822,0.00446334,-0.00746924,-0.00440529,0.00E+00,0.00311665,0.00340929,-0.00286944,0.01391366,-0.00413446,-0.00820373,-0.00137646,0.00820092,0.0025965,-0.02527076,0.01016166,-0.00855086,0.00750469,-0.04239482,0.01126574,-0.0022537,-0.01435726,-0.01173564,-0.00680272,0.00616903,-0.00437774,0.00590429,0.01006606,0.01428128,0.01008192,0.00175846,0.00632792,0.00589025,0.0085619,-0.0063072,0.000542,0.0145447,0.0124763,0.0069928,0.0040988,0.0054095,0.031376,0.0089437,0.0218934,-0.0139622,-0.0081947,-0.0035775,0.009715057,0.013333333,-0.010415763,-0.00443255,0.020035004,0.018234246,0.023850702,1.864224628,-0.039483198,-0.008312247,-0.027466575,0.019091079,0.332545665,0.008850373
9/9/2011,-0.02851138,-0.01718807,-0.01688673,-0.03197142,0.05,-0.01843586,0.00429017,-0.00728388,-0.02028477,-0.03094984,-0.03991597,-0.03619442,-0.0311828,-0.03762227,-0.02315161,-0.02734664,-0.03487491,-0.02495979,-0.01545802,-0.02747528,-0.02762395,-0.00479452,-0.01059829,-0.01252539,-0.01099279,0.00277008,0.05821665,0.00552105,0.05235602,-0.0202874,0.00E+00,-0.01991701,-0.01923899,-0.02726314,-0.01821983,-0.02606391,-0.02949629,-0.03654108,-0.02121896,-0.0353306,-0.03671189,-0.01792871,-0.00380711,-0.01188738,-0.01819721,-0.0185923,-0.00752212,-0.01186292,-0.01908566,-0.01913448,-0.00323741,-0.02322308,-0.01480144,-0.02257453,-0.00982081,-0.02575835,-0.02676105,-0.04074074,-0.02789209,-0.02496596,-0.03957169,-0.04832714,-0.04456094,-0.05517909,-0.05115176,-0.03375,-0.01867995,-0.03126916,-0.03831658,-0.02780352,-0.00062286,-0.01714111,-0.02838428,-0.01889823,-0.00449152,-0.00826477,-0.02013372,-0.0231172,-0.0404052,-0.004889,-0.0133165,-0.02626,-0.0235563,0.0064391,0.0040988,-0.0033148,-0.0128091,-0.018397,-0.0249553,-0.0235244,0.02586659,0.015,-0.026138058,-0.014955812,0.019915108,0.018279802,0.021534216,1.811073011,-0.021657683,0.021840449,-0.050808736,-0.039483198,6.242501426,-0.003374898
9/12/2011,0.00705484,-0.02970297,-0.02101416,-0.01164001,0.01,0.00691973,-0.03029126,-0.01409539,-0.00895879,0.00660793,-0.0273523,-0.01609442,-0.01442841,-0.00625489,-0.02828746,-0.01291793,-0.02435192,0.00692749,-0.02926924,-0.01769741,-0.01357526,0.00034412,-0.01174845,-0.00171409,-0.01111497,-0.01519337,-0.01671309,-0.01990391,-0.01066098,0.0064711,-0.02389078,-0.01058425,-0.01002616,0.01285228,-0.02783693,-0.01028122,-0.01122195,0.00848057,-0.03540129,-0.01676234,-0.01917387,0.00987973,-0.02229299,-0.00738708,-0.00818966,0.01533604,-0.02229157,0.00266785,-0.0081448,-0.00018232,-0.02093107,-0.0106268,-0.01044339,-0.00088152,-0.02244649,-0.01391546,-0.01756253,0.02799228,-0.04562559,-0.00605214,-0.02084343,0.01207386,-0.05932785,-0.02663934,-0.02570511,-0.00194049,-0.04505076,-0.02151899,-0.01763553,0.00E+00,-0.03365534,-0.01744005,-0.00866774,0.01004987,-0.02530361,-0.00497029,-0.00709193,0.0094755,-0.0226593,-0.0594469,-0.0507833,-0.0402842,-0.0163004,0.0006898,-0.0235563,-0.0256726,-0.0274884,0.0011692,0.0060379,0.0032966,-0.009784661,0.02,0.006484734,0.019219009,0.022083222,0.019622717,0.020093124,1.823849842,0.017119749,0.058508142,-0.016555359,-0.021657683,-2.535923215,-0.011997046
9/13/2011,0.0099944,0.02460423,0.01325245,0.02077748,0.02,0.01315531,0.02603124,0.01488445,0.02390518,0.00656455,0.03374578,0.00981461,0.01689189,0.03147128,0.00078678,0.01308699,0.01127214,0.00661774,0.02396166,0.00969602,0.01866273,0.00859993,0.01538462,0.0103022,0.01475237,0.00E+00,0.01274788,0.00420168,0.01436782,0.00642949,0.02097902,0.01112537,0.02377807,-0.00290475,0.02221875,0.00137489,0.01481715,0.00023359,0.03371189,0.01062588,0.01773863,-0.00489154,0.0204126,-0.00063789,0.00869187,0.01066193,0.02599179,0.01419069,0.0205292,0.00200584,0.00958349,0.0032769,0.00314757,0.00035292,0.01584194,0.00776151,0.01589021,0.01220657,0.0616067,0.03559719,0.05742574,0.00245614,0.05322639,0.03473684,0.03517772,0.00518471,0.02724252,0.00776197,0.01728723,0.00317763,0.01547888,0.00412044,0.01392487,-0.00113067,0.02711773,0.00356794,0.01138952,-0.0113711,0.0185378,0.017845,0.0187827,0.0008136,0.0087141,0.0026711,-0.0163004,-0.0022053,0.0020359,0.004053,0.0040945,-0.0058158,-0.005441384,0.021666667,0.009127517,0.005894917,0.020409167,0.019111606,0.020089659,1.842078126,0.02521951,0.039790775,0.0017747,0.017119749,-0.937631983,-0.032393733
9/14/2011,0.01507445,0.0120067,0.0241319,0.00468999,0.03,0.0129845,0.0136612,0.01659591,0.01549931,0.01630435,0.00979325,0.02915767,0.00442968,0.02898551,0.03616352,0.04407295,0.02707006,0.02479984,0.0024051,0.03724371,0.0029656,0.00341064,0.00413223,0.01155676,0.00138456,0.02033661,0.01188811,0.041841,0.01558074,0.01959114,0.01070205,0.02581464,0.00344086,0.01517939,0.00306138,0.02715484,0.00543647,0.01611397,-0.00520412,0.02495667,0.00616552,0.01303697,-0.00170249,0.02106383,0.00775528,0.00615385,0.01377778,0.01136861,-0.00089405,0.00727934,0.00638919,0.0154237,0.00664452,0.00211678,-0.00070089,0.00735165,-0.00355492,0.01530612,0.00649954,0.00226142,-0.01264045,0.01085054,-0.00276912,-0.00746016,-0.01097345,0.00515796,-0.00711514,0.01347882,-0.00718954,0.01045296,0.00635122,0.01862374,-0.00063877,0.00479191,0.00108912,0.00572583,0.00461903,0.0176426,0.0336465,-0.0088961,0.0239354,0.027361,0.010185,-0.0007047,0.0087141,0.0129346,0.0151691,0.0025314,0.0028497,0.0158459,0.008600417,0.023333333,0.013833466,0.008703735,0.020626702,0.016559036,0.019579876,1.869846441,0.034125591,0.028206783,0.003884201,0.02521951,-0.890240652,-0.020612108
9/15/2011,0.01876822,0.02124529,0.00602572,0.02502101,0.04,0.00994835,0.01212938,0.00398633,0.01139876,0.03315508,0.02155172,0.01469045,0.030871,0.03261675,0.04324734,0.01528384,0.06124031,0.01810213,0.03002399,0.00312774,0.03443065,0.02005438,0.01748971,0.00840054,0.01382648,0.0233677,0.01796821,0.03078983,0.01185495,0.02046784,0.02371876,0.00948845,0.01800257,0.02069174,0.02243247,0.00445567,0.02348216,0.02240864,0.02801674,0.00563634,0.03429177,0.00654008,0.01087188,-0.00583455,0.0076956,0.01223242,0.00175362,0.00648508,0.02102908,0.00794941,0.00598585,-0.00303788,0.01045105,0.0117937,0.00578643,0.00278019,0.01676775,0.02284148,0.025369,0.01173285,0.03888099,0.0349723,0.02221451,0.02152374,0.04545455,0.00513149,0.02084691,-0.00569981,0.01579987,0.01974922,0.00883559,0.00805702,0.02077341,0.01971461,0.00547719,0.0149587,0.01664323,0.0225289,0.0314689,0.0545722,0.0409064,0.052636,0.0211402,-0.0037666,0.010185,0.0182719,0.0156614,0.0161821,0.0193435,0.0162311,0.001156535,0.025,0.017230823,0.006464981,0.016570375,0.017337115,0.019765539,1.90494013,0.025236879,-0.019314878,-0.032889959,0.034125591,0.197453981,-0.007015357
9/16/2011,0.00634949,0.01134726,0.01001252,0.01402678,0.05,0.02045842,0.01122313,0.01852902,0.0139446,-0.0010352,0.01793249,0.00517063,0.00427807,0.01794688,0.02327273,0.02150538,0.01680058,0.01809221,0.01693528,0.01764779,0.01594359,0.01766078,0.01921132,0.01866045,0.0235254,0.00537273,0.02443992,-0.0038961,0.02963473,0.00532133,0.01323955,0.00980793,0.02189474,0.00799053,0.01626866,0.01020257,0.01343396,0.00415871,0.01447473,0.00739827,0.00262049,0.0029344,0.01117672,0.01341438,0.01294018,0.0172637,0.02625821,0.01245704,0.01533742,0.02778276,0.01388388,0.03441477,0.01651243,0.0033055,0.0041841,0.00190608,0.00070175,-0.01071907,0.0148448,0.00847458,-0.00867184,-0.01271328,0.02308998,0.01505017,-0.00376583,-0.02169751,0.00701978,0.00764331,-0.00648088,0.00307409,0.0231467,0.01014448,0.01847214,0.00758608,0.01734945,0.00340959,0.01603439,0,0.0118495,0.0409608,0.0160547,0.0278441,0.0057892,0.0020027,0.0211402,0.0073416,0.0211402,0,0,0,-0.006464481,0.026666667,0.005932932,0.001896282,0.01741021,0.018291638,0.020134388,1.917035529,-0.004471474,-0.071096407,-0.042568434,0.025236879,-0.162182786,0.010778767
9/19/2011,-0.01075269,-0.01567231,-0.00920517,-0.01437169,0.01,0.0295155,0.00395034,0.03359941,0.00056518,-0.00829016,-0.02901554,-0.00720165,-0.00638978,-0.01057828,-0.01705757,-0.00912281,-0.01436782,0.0008579,-0.01132916,0.00539249,-0.00193823,-0.01440733,-0.00033069,-0.01112202,-0.00566289,-0.0240481,-0.02186879,-0.03585398,-0.03614458,0.0036645,-0.01020825,0.00161878,-0.00947672,-0.01247798,-0.02364518,-0.00951405,-0.01593685,-0.01029774,-0.03132315,-0.00912429,-0.01920455,-0.00417973,-0.01188738,-0.01096174,-0.01068063,-0.01527365,-0.0119403,-0.01145524,-0.00992663,-0.00906871,0.00746932,-0.01039681,0.00910389,-0.00780302,-0.00815972,-0.00605327,-0.00578541,-0.02799097,-0.04521277,-0.03759398,-0.02163904,-0.03185361,-0.04513774,-0.04546952,-0.03058419,-0.00587084,-0.0418251,-0.03223767,-0.02152642,-0.01133926,-0.02017732,-0.01521607,-0.01660006,0.00E+00,-0.00814171,0.0056268,-0.0142731,-0.0161234,-0.0282766,-0.028567,-0.0281138,-0.0293634,-0.0202667,0.0060132,0.0057892,-0.0069736,-0.0198407,-0.0024666,-0.0104285,-0.00797,-0.007558352,0.031666667,-0.009915377,0.006525558,0.004880516,0.018029222,0.0172743,1.89642224,-0.011996807,-0.07091443,-0.07438018,-0.004471474,3.492815973,0.028455282
9/20/2011,-0.00125764,0.01166998,0.00946936,0.01175613,0.02,0.00468806,0.04871651,0.02478448,0.04292977,-0.01253918,0.02881537,0.00310881,0.01178992,-0.00997862,0.01952278,0.01274788,0.01239067,0.00973489,0.02548528,0.02169806,0.02048487,0.00431894,0.00198478,0.01687066,0.00737018,-0.01711157,-0.01558266,-0.00878972,-0.00833333,-0.00933063,0.0210396,0.00767677,0.01372712,0.00460829,0.01444043,0.01300429,0.01422733,-0.01040489,0.02405063,0.00449186,0.0132082,-0.00335782,0.00548755,0.00627353,0.00275191,0.01163292,0.00992663,0.02188841,0.01569311,0.00475185,0.00370697,0.01015584,-0.00070759,0.00139811,0.00647646,0.00800418,0.00282137,0.01579192,0.00417827,0.02803309,0.00894118,-0.00840042,0.00278067,-0.00310666,0.00389933,0.01181102,0.01455026,0.01567603,0.01,0.00247985,0.01123245,0.01236094,0.00906533,-0.0000731,0.01671289,0.01565963,0.01362144,0.0022841,0.0287616,-0.0135461,0.0146736,0.0013167,0.0197924,-0.0018839,-0.0202667,0.0016765,-0.0023893,-0.0053186,-0.0000114,0.0003366,-0.004675613,0.033333333,-0.001208668,-0.005379904,0.01052222,0.016039502,0.016946261,1.894037224,-0.033057856,-0.036561274,-0.093244715,-0.011996807,-53.54112827,0.035388337
9/21/2011,-0.03184026,-0.00527587,-0.01230088,-0.03215637,0.03,-0.00340991,0.01125603,-0.00315457,0.00216646,-0.04761905,-0.02178423,-0.01446281,-0.04661017,-0.0475162,-0.01985816,-0.02657343,-0.04895608,-0.01030803,0.00873176,0.00143172,-0.0004911,-0.01885544,-0.00066028,-0.00748211,-0.01429997,-0.02785515,-0.01032347,-0.00409277,-0.02240896,-0.04054054,-0.01050505,-0.01764234,-0.0393927,-0.03018645,0.00014828,-0.01006565,-0.02402626,-0.04022857,-0.02326104,-0.02191168,-0.04116638,-0.02042535,-0.00167926,-0.00685786,-0.01857716,-0.02342419,0.00641026,-0.00797984,-0.01716738,-0.01856717,0.00914527,-0.00381349,-0.00920517,-0.01902269,-0.004,-0.00431555,-0.01213293,-0.04389575,0.01710587,-0.00089405,-0.02565299,-0.0674197,-0.0187175,-0.01211911,-0.06991525,-0.02594034,-0.00456323,-0.00707395,-0.01056106,-0.02102659,0.00092564,-0.00641026,-0.01951673,-0.01359699,-0.00309125,-0.00629606,-0.00703214,-0.0206952,-0.0247466,0.0341563,-0.0035284,0.0090854,-0.0140388,0.01208,0.0197924,-0.0021014,0.0095227,-0.0084869,-0.0146609,-0.0185709,0.022225854,0.035,-0.029475322,-0.02994261,0.011060708,0.015726287,0.016969731,1.833730586,-0.065749232,-0.023655341,-0.070426346,-0.033057856,-19.13148975,-0.027466575
